19,0,https://m.weibo.cn/status/ymQ7QrbxR?mblogid=ymQ7QrbxR&luicode=10000011&lfid=1076031645498083,2012/6/8,"简单就好，晚安~ <span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span> ",36,75,13
19,1,https://m.weibo.cn/status/ymukcjty7?mblogid=ymukcjty7&luicode=10000011&lfid=1076031645498083,2012/6/5,"<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span>【6月最开心最幸运的星座排名】冠军（双子座）；亚军（天蝎座）；季军（摩羯座）；第四名（巨蟹座）；第五名（金牛座）；第六名（水瓶座）；第七名（双鱼座）；第八名（白羊座）；第九名（狮子座）；第十名（处女座）；第十一名（射手座）；第十二名（天秤座）。童鞋们，6月准备好了吗？<span class=""url-icon""><img alt=[心] src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;"" /></span> ",23,102,304
19,2,https://m.weibo.cn/status/ylSyEbr8L?mblogid=ylSyEbr8L&luicode=10000011&lfid=1076031645498083,2012/6/1,我希望永远不要长大，快乐的在风雨中玩耍；我希望永远都不要欺骗，伤害的滋味真的很可怕；我希望永远不要摧残，美丽的风景任它四处开花；我希望所有的日子都是童心绽放的哈达，祝你六一节快乐！ ,53,70,86
19,3,https://m.weibo.cn/status/ylS6jtaIU?mblogid=ylS6jtaIU&luicode=10000011&lfid=1076031645498083,2012/6/1,【哪个星座的人最讲义气最够朋友】冠军（天蝎 1908 票）、亚军（巨蟹 1058 票）、季军（狮子 852 票）、第四名(射手 803 票)、第5名(水瓶 790 票)、第6名(白羊 585 票)、第7名(天秤 486 票)、第8名(双子 410 票)、第9名(金牛 374 票)、第10名(魔羯 370 票)、第11名(双鱼 349 票)、第12名(处女 327 票) ,43,56,328
19,4,https://m.weibo.cn/status/ylS4Gqjov?mblogid=ylS4Gqjov&luicode=10000011&lfid=1076031645498083,2012/6/1,【你的血液是什么做的？】水瓶座（海水）、双鱼座（珍珠奶茶）、白羊座（大米粥）、金牛座（西瓜汁）、双子座（旺仔牛奶）、巨蟹座（雪水）、狮子座（白开水）、天秤座（香水）、处女座（雨水）、摩羯座（橙汁）、天蝎座（泪水）、射手座（奶昔） ,31,66,413
19,5,https://m.weibo.cn/status/ylS46ngeM?mblogid=ylS46ngeM&luicode=10000011&lfid=1076031645498083,2012/6/1,即使树根被埋在黑暗的泥土深处，它也能分享树梢的快乐，并想象，那阳光灿烂的天空，那展翅飞翔的鸟儿。我也如此，通过和大自然的感应，看见了看不见的东西。--海伦o凯勒(Keller.H.) 《假如给我三天光明》 ,35,20,126
19,6,https://m.weibo.cn/status/ylS2t1bEg?mblogid=ylS2t1bEg&luicode=10000011&lfid=1076031645498083,2012/6/1,爸爸：“怎么个训练法？” 孩子：“我每天要吃一个冰淇淋，才能适应北极寒冷的生活。”可爱的小朋友^ω^ 明天是儿童节了 提前祝所有的小朋友节日快乐！ ,22,15,26
19,7,https://m.weibo.cn/status/ylS1VkCxv?mblogid=ylS1VkCxv&luicode=10000011&lfid=1076031645498083,2012/6/1,【人际关系的哲学】1、人脉资源是一种战略资源，要有储备的意识。2、即使你瞧不起某个人，也要尊重他的位置。3、善良而不愚蠢，正直而不迂腐，执着而不固执。4、偶尔吃点小亏不要紧，凡事不可斤斤计较。5、不要拉帮结派，等距离交往才是上策。6、雪中送炭胜过锦上添花，在别人遇到困难时伸手拉一把。 ,29,22,181
19,8,https://m.weibo.cn/status/ylLfHckBV?mblogid=ylLfHckBV&luicode=10000011&lfid=1076031645498083,2012/5/31,【适合十二星座大朋友的儿童节礼物】白羊座（Ipad）、金牛座（钻戒）、双子座（型男）、巨蟹座（精品家居）、狮子座（iphone4）、处女座（高档香水）、天秤座（名牌服饰）、天蝎座（吻）、射手座（现金）、摩羯座（别墅）、水瓶座（相机）、双鱼座（烛光晚餐）。你的腰包准备好了吗？ ,24,51,263
19,9,https://m.weibo.cn/status/yljaK7CfY?mblogid=yljaK7CfY&luicode=10000011&lfid=1076031645498083,2012/5/28,【适合开什么店的星座？】巨蟹座（服装）。双鱼座（理发）。狮子座（美容）。天蝎座（医生）。金牛座（超市）。摩羯座（酒家）。处女座（彩票）.天秤座（美发）。白羊座（银行）。射手座（宠物）。双子座（花）。水瓶座(绿色回收） ,23,64,272
20,0,https://m.weibo.cn/status/yljaox7vp?mblogid=yljaox7vp&luicode=10000011&lfid=1076031645498083,2012/5/28,【12星座的每月平均生活消费】白羊座：400~600元。金牛座：750元以上。双子座：500元左右。巨蟹座：300元~700元。狮子座：800元以下。处女座：600元~900元。天秤座：700~950元。天蝎座：200~1200元。射手座：450~900元。摩羯座：300~600元。水瓶座：300~700元。双鱼座：300元~750元。你超了吗？ ,32,28,204
20,1,https://m.weibo.cn/status/ylj9Ou3uS?mblogid=ylj9Ou3uS&luicode=10000011&lfid=1076031645498083,2012/5/28,【十二星座把什么放在第一】双子座（金钱）、天秤座（性爱）、金牛座（亲情）、天蝎座（事业）、 射手座（快乐）、 水瓶座（爱情）、 双鱼座（友情）、 白羊座（性爱）、摩羯座（金钱）、 巨蟹座（自己）、 处女座（学业）、狮子座（亲情 ,48,47,303
20,2,https://m.weibo.cn/status/ylj9xCtyQ?mblogid=ylj9xCtyQ&luicode=10000011&lfid=1076031645498083,2012/5/28,对任何事物都一味用理性去分析并非正确的求知之路，反而会将人们的思想禁锢.认识事物的时候过度分析不可取，这会让你无法直观地感受它、亲身地体验它，而后者往往才是更重要的。我时刻警醒自己，不要一头钻入思维的牛角尖，却忽略了真实的大千世界。--苏西.罗托洛《放任自流的时光》 ,31,24,123
20,3,https://m.weibo.cn/status/ylj8xz9qV?mblogid=ylj8xz9qV&luicode=10000011&lfid=1076031645498083,2012/5/28,六月收获多多的星座】第一名（处女座）第二名（水瓶座）第三名（金牛座）第四名（天蝎座）第五名（巨蟹座） ,24,29,155
20,4,https://m.weibo.cn/status/ykGWWhYWA?mblogid=ykGWWhYWA&luicode=10000011&lfid=1076031645498083,2012/5/24,世界愈悲伤，我要愈快乐。当人心愈险恶，我要愈善良。当挫折来了，我要挺身面对。我要做一个乐观向上，不退缩不屈不饶不怨天尤人的人，勇敢去接受人生所有挑战的人。--几米 ,39,69,289
20,5,https://m.weibo.cn/status/ykGWoAT2f?mblogid=ykGWoAT2f&luicode=10000011&lfid=1076031645498083,2012/5/24,：【十二星座，这一生能遇到多少个真心疼爱自己的人】双子座（2个）天秤座（4个）金牛座（9个~12个）天蝎座（注定单身）射手座（3个） 水瓶座（5个以上）双鱼座（这个真木有）白羊座（1个）摩羯座（2个） 巨蟹座（注定单身） 处女座（6个） 狮子座（2~4个）。 ,22,99,389
20,6,https://m.weibo.cn/status/ykGVurXlQ?mblogid=ykGVurXlQ&luicode=10000011&lfid=1076031645498083,2012/5/24,【十二星座富翁排行榜】第一名：天蝎座；第二名：处女座；第三名：白羊座；第四名：水瓶座；第五名：狮子座；第六名：天秤座；第七名：摩羯座；第八名：双子座；第九名：金牛座；第十名：巨蟹座；第十一：双鱼座；第十二：射手座。看见此图你要是不转发，说明你不爱钱。你要是转发了，钱就会去找你 ,37,93,914
20,7,https://m.weibo.cn/status/ykGUN1Pgg?mblogid=ykGUN1Pgg&luicode=10000011&lfid=1076031645498083,2012/5/24,【12星座人见人爱指数】双子座（99、99999999999）；金牛座（50）；白羊座（90）；射手座（95）；狮子座（85）；处女座（50）；天秤座（90）；天蝎座（10）；巨蟹座（85）；摩羯座（35）；水瓶座（75）；双鱼座（80）。 ,52,54,277
20,8,https://m.weibo.cn/status/ykGUh6Wf5?mblogid=ykGUh6Wf5&luicode=10000011&lfid=1076031645498083,2012/5/24,【2012年多接近这些星座帮你转运】白羊（水瓶）；金牛（狮子）；双子（水瓶）；巨蟹（处女）；狮子（金牛）；处女（天蝎）；天枰（巨蟹）；天蝎（狮子）；射手（水瓶）；摩羯（双鱼）；水瓶（狮子）；双鱼（天枰）。 ,39,34,199
20,9,https://m.weibo.cn/status/ykGTZn0TF?mblogid=ykGTZn0TF&luicode=10000011&lfid=1076031645498083,2012/5/24,【被帅哥守护一辈子的星女】冠军（双鱼）、亚军（射手）、季军（水瓶）【爱美却又懒的星座女】冠军(双鱼女）、亚军(天蝎女）、季军(双子女）、第四名(狮子女）、第五名(水瓶女）【越来越漂亮的星座】冠军(双鱼）、亚军(狮子）、季军(金牛）、第四名(天秤）、第五名(摩羯） ,43,60,274
21,0,https://m.weibo.cn/status/ykGSzB4vS?mblogid=ykGSzB4vS&luicode=10000011&lfid=1076031645498083,2012/5/24,：【十二星座对另一半最好】第一名：摩羯；【十二星座感情最专一】第一名：摩羯；【十二星座最不好赌】第一名：摩羯；【十二星座谁最有福气】第一名：摩羯；【十二星座最有安全感】第一名：摩羯；【十二星座最有耐心】第一名：摩羯；【十二星座谁最值得交往】第一名：摩羯。摩羯门对不对？ ,39,62,349
21,1,https://m.weibo.cn/status/ykvCIbCwy?mblogid=ykvCIbCwy&luicode=10000011&lfid=1076031645498083,2012/5/23,其实，旅行教给我最大的一个道理是：世界上原来真的有很多很多种人，用五花八门的方式生活着，他们拥有不一样的价值观，让这个世界显得纷繁复杂又有趣，让理解他们的人有共鸣，不理解他们的人有话题。不旅行，我就无法遇见他们。 ,42,47,204
21,2,https://m.weibo.cn/status/ykvB5qQnq?mblogid=ykvB5qQnq&luicode=10000011&lfid=1076031645498083,2012/5/23,很久很久以前，我们的18点半…… ,38,41,131
21,3,https://m.weibo.cn/status/ykvuX9BJM?mblogid=ykvuX9BJM&luicode=10000011&lfid=1076031645498083,2012/5/23,我多么希望，有一个门口。早晨，阳光照在草上。我们站着，扶着自己的门窗，门很低，但太阳是明亮的。草在结它的种子，风在摇它的叶子，我们站着，不说话，就十分美好。--顾城《门前》 ,51,27,165
21,4,https://m.weibo.cn/status/ykvuAoia2?mblogid=ykvuAoia2&luicode=10000011&lfid=1076031645498083,2012/5/23,【脾气最好的星座排行】第1名:天秤；第2名:巨蟹；第3名:射手；第4名:狮子；第5名:双鱼；第6名:摩羯；第7名:双子；第8名:处女；第9名:水瓶；第10名:天蝎；第11名:白羊；第12名:金牛。排后面的是火药桶吗？一点就爆~ ,33,64,333
21,5,https://m.weibo.cn/status/ykvuamOsw?mblogid=ykvuamOsw&luicode=10000011&lfid=1076031645498083,2012/5/23,【做最真实的自己】1、用心做自己该做的事；2、每个人都有自己的活法；3、别总是自己跟自己过不去；4、不要过于计较别人的评价；5、不妨暂时丢开烦心事；6、自己感觉幸福就是幸福；7、最重要的是今天的心；8、木已成舟便要顺其自然；9、不必一味讨好别人；10、珍惜自己才会拥抱生活。 ,33,36,256
21,6,https://m.weibo.cn/status/ykvtN2iyD?mblogid=ykvtN2iyD&luicode=10000011&lfid=1076031645498083,2012/5/23,【下半年最旺的星座】冠军(处女);亚军(金牛);季军(摩羯);第四名(双子);第五名(双鱼);第六名(狮子)【桃花最旺】冠军(处女);亚军(白羊);季军(狮子);第四名(金牛);第五名(巨蟹); 第六名(狮子)【鸭梨最小】冠军(处女);亚军(天秤);季军(射手);第四名(天蝎);第五名(双子);第六名(双鱼)榜上有名的必须转！ ,36,64,446
21,7,https://m.weibo.cn/status/ykf2N3WGN?mblogid=ykf2N3WGN&luicode=10000011&lfid=1076031645498083,2012/5/21,【这些星座恋爱时最忠诚，没贼心，没贼胆】冠军（天蝎座）、亚军（魔羯座）、季军（巨蟹座）、第四名（金牛座）、第五名（射手座）；【超会宠女友的星男】冠军（处女座）、亚军（白羊座）、季军（双鱼座）、第四名（水瓶座）、第五名（金牛座） ,32,38,181
22,0,https://m.weibo.cn/status/ykf1DxN91?mblogid=ykf1DxN91&luicode=10000011&lfid=1076031645498083,2012/5/21,【跟十二星座恋爱需要什么品质】白羊座（坦白一切、优秀)，金牛座(踏实、美貌)，双子座(美貌气质并存)，巨蟹座(把握得住)，狮子座(会说贴心话)，处女座(追求攻势积极，坦诚)，天秤座(魅力无边)，天蝎座(挑起人激情)，射手座(可以为他受委屈)，水瓶座(专情、善良、纯真)，双鱼座(把握得住他) ,36,21,156
22,1,https://m.weibo.cn/status/ykf1igztW?mblogid=ykf1igztW&luicode=10000011&lfid=1076031645498083,2012/5/21,人生的转折很多时候是有预谋的，我们在不停寻找一个开始的时候，其实它早已经把虚掩的一扇门推开了一个小缝，等待你看见那丝透过来的阳光。 ,29,23,103
22,2,https://m.weibo.cn/status/ykf0w6CA3?mblogid=ykf0w6CA3&luicode=10000011&lfid=1076031645498083,2012/5/21,【12星座最适合的欧洲城市】白羊座（柏林）；金牛座（阿姆斯特丹）；双子座（摩纳哥）；巨蟹座（布达佩斯）；狮子座（巴黎）；处女座（赫尔辛基）；天秤座（维也纳）；天蝎座（罗马）；射手座（巴塞罗那）；摩羯座（伦敦）；水瓶座（萨维利亚）；双鱼座（普罗旺斯） ,42,30,196
22,3,https://m.weibo.cn/status/yk5kb36FO?mblogid=yk5kb36FO&luicode=10000011&lfid=1076031645498083,2012/5/20,真正成功的人生，不在于成就的大小，不在于地位的高低，不在于金钱的多少，不在于名气的有无；而在于：是否努力地完成自我，喊出属于自己的声音，活出属于自己的活法，走出属于自己的道路。如果生活在别人的影子中，那就永远失去了自我；不要羡慕别人的成就，你要做的是完成自己，而不是模仿完成别人。 ,34,52,226
22,4,https://m.weibo.cn/status/yk5jd3TyN?mblogid=yk5jd3TyN&luicode=10000011&lfid=1076031645498083,2012/5/20,晚年大富的星座】冠军（巨蟹座），亚军（摩羯座），亚军（狮子座），第四名（双鱼座）。【晚年小富的星座】冠军（天蝎座），亚军（金牛座），季军（处女座），第四名（射手座）。【晚年财运堪忧的星座】冠军（白羊座），亚军（双子座），季军（天秤座），第四名（水瓶座）。 ,23,30,169
22,5,https://m.weibo.cn/status/yk5ied33h?mblogid=yk5ied33h&luicode=10000011&lfid=1076031645498083,2012/5/20,"你看不见我你看不见我。。。~等得我都睡着了你还是没看见我~哈哈真的好有爱啊，爱死了<span class=""url-icon""><img alt=[亲亲] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_qinqin-ec0877767a.png"" style=""width:1em; height:1em;"" /></span> ",34,34,80
22,6,https://m.weibo.cn/status/yk5h0eNyr?mblogid=yk5h0eNyr&luicode=10000011&lfid=1076031645498083,2012/5/20,：【心肠最软最温柔最容易被感动的星座】第1名:双鱼座；第2名:天秤座；第3名:处女座；第4名:巨蟹座；第5名:射手座；第6名:金牛座；第7名:白羊座；第8名:狮子座；第9名:双子座；第10名:天蝎座；第11名:魔羯座；第12名:水瓶座。最近你又心软了？ ,46,29,230
22,7,https://m.weibo.cn/status/yk5fXfNjc?mblogid=yk5fXfNjc&luicode=10000011&lfid=1076031645498083,2012/5/20,【12星座最个性的一面】白羊（居家）；金牛（说谎高手）；双子（故作坚强）；巨蟹（超级冒险家）；狮子（装傻充愣）；处女（花心好色）；天秤（小气鬼兼007）；天蝎（常被骗易感动）；射手（原则性强）；摩羯（浪漫多情）；水瓶（信奉老二哲学，低调）；双鱼（理性加工作狂） ,25,38,210
22,8,https://m.weibo.cn/status/yk5fekMZP?mblogid=yk5fekMZP&luicode=10000011&lfid=1076031645498083,2012/5/20,【5月改掉自己的坏毛病，让我们一起转运吧】白羊（不说谎）、金牛（多花钱）、双子（严肃）、巨蟹（当妈）、狮子（减肥）、处女（少说话）、天秤（不犹豫）、天蝎（生娃）、射手（去看演唱会）、魔羯（不发脾气）、水瓶（养宠物）、双鱼（开演唱会）。 ,29,21,134
22,9,https://m.weibo.cn/status/yjWjZBqc3?mblogid=yjWjZBqc3&luicode=10000011&lfid=1076031645498083,2012/5/19,"【2012年铁定结束单身的星座】冠军（天蝎座）；亚军（狮子座）；季军（金牛座）；第四名（白羊座）；第五名（摩羯座）【越来越幸福的星座排行】冠军（天蝎座）；亚军（巨蟹座）；季军（天秤座）；第四名（白羊座）；第五名（狮子座）。<span class=""url-icon""><img alt=[兔子] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_tuzi-ff7bf5a0f1.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[兔子] src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_tuzi-ff7bf5a0f1.png"" style=""width:1em; height:1em;"" /></span> ",18,89,323
23,0,https://m.weibo.cn/status/yjW0SnUx8?mblogid=yjW0SnUx8&luicode=10000011&lfid=1076031645498083,2012/5/19,我拥有世上最好的工作之一。我非常幸运。我感谢我们所有的顾客、雇员让我能做我现在所做的。我每天早上来工作，身边满是我一生中见过的最聪明绝顶、愿意奉献的人们。我们一起在最好的环境中工作，并且为人们创造最好的产品。--史蒂夫o乔布斯《追随你的心:用苹果撬动世界》 ,20,20,37
23,1,https://m.weibo.cn/status/yjVYX17tb?mblogid=yjVYX17tb&luicode=10000011&lfid=1076031645498083,2012/5/19,有一种欢乐，不需要任何人，独自个儿就感到完全沉浸在欢乐之中。还有一种欢乐，却希望一定要和别人分享，如果没有朋友，不知怎的，这欢乐就不成其为欢乐，甚至会化为忧愁。 ,37,45,124
23,2,https://m.weibo.cn/status/yjRTaDVSZ?mblogid=yjRTaDVSZ&luicode=10000011&lfid=1076031645498083,2012/5/19,一颗随缘心，你会更洒脱；有一颗平常心，你会更从容；有一颗慈悲心，你会更积善；有一颗感恩心，你会更幸福；有一颗因果心，你会更明理；有一颗忍让心，你会更快乐；有一颗超脱心，你会更淡然；有一颗修行心，你会更智慧；有一颗质朴心，你会更纯粹；有一颗自知心，你会更清醒。 ,23,51,233
23,3,https://m.weibo.cn/status/yjKG2tNrY?mblogid=yjKG2tNrY&luicode=10000011&lfid=1076031645498083,2012/5/18,低调是种姿态：1.别人持才自傲，你却虚怀若谷。2.别人卖弄口才。你却多思慎言。3.别人拼命外显，你却韬光养晦。4.别人你斗我争，你却远离是非。5.别人直来直去，你却融方于圆。6.别人争破头颅，你却以退为进。7.别人拿放不起，你却能屈能伸。8.别人趾高气扬，你却不显不炫。 ,38,48,222
23,4,https://m.weibo.cn/status/yjKE8ztU2?mblogid=yjKE8ztU2&luicode=10000011&lfid=1076031645498083,2012/5/18,【2012年鸿运当头星座】冠军：天蝎座，下半年梦想离天蝎愈来愈近，而且财源滚滚！；亚军：处女座，9月开始整个就顺了，做任何事眼光也开了；季军：狮子座，事业爱情双丰收，压力减轻；第四名：魔羯座，工作运愈来愈好；第五名：白羊座，恋爱愈谈愈好，下半年心灵大为成长。你排第几？天蝎座第一哦。 ,17,55,212
23,5,https://m.weibo.cn/status/yjKDuFSMx?mblogid=yjKDuFSMx&luicode=10000011&lfid=1076031645498083,2012/5/18,我们不妨去追求最好---最好的生活，最好的职业，最好的婚姻，最好的友谊，等等。但是，能否得到最好，而是次好，次次好，我们也应该坦然地接受。人生原本就是有缺憾的，在人生中需要妥协。不肯妥协，和自己过不去，其实是一种痴愚，是对人生的无知 ,27,22,86
23,6,https://m.weibo.cn/status/yjKCpAcjb?mblogid=yjKCpAcjb&luicode=10000011&lfid=1076031645498083,2012/5/18,拥有较多资源的人要比没有的人更能多行善事。症结在于，要用干净诚实的方法赚钱；要清楚了解钱的源头才能取之不尽；以及要用健康的态度来看待拥有金钱的事实。只要能做到这些要求，赚钱和修行绝对不冲突，它也可能变成修行的一部分。-- 麦克尔.罗奇格西《当和尚遇到钻石》 ,18,14,51
23,7,https://m.weibo.cn/status/yiNvD3BId?mblogid=yiNvD3BId&luicode=10000011&lfid=1076031645498083,2012/5/12,人应该活的真实，活在不真实面具下的灵魂，终究是含泪带笑的恐惧和悲苦。真实的人才是最坚强的人 ,36,126,205
23,8,https://m.weibo.cn/status/yiNtVxTL0?mblogid=yiNtVxTL0&luicode=10000011&lfid=1076031645498083,2012/5/12,二十年之前的绒布小狗熊，还留着。三天之前买的书，因为读完觉得不喜欢，便要送走。我们随身带的行李，总是要越少越好。所以，在行走的时候，记得的人越来越少。渴望与之相伴的，最终只会是一两人。--<a href='/n/安妮宝贝'>@安妮宝贝</a> ,19,29,62
23,9,https://m.weibo.cn/status/yiNtCmKhn?mblogid=yiNtCmKhn&luicode=10000011&lfid=1076031645498083,2012/5/12,【十二星座转发后5月期间会发生的事】白羊（邂逅迷人异性）、金牛（收意外礼物）、双子（收意外之财）、巨蟹（心里想的事成了）、狮子（人缘变好）、处女（遇正桃花）、天秤（遇到一件大好事）、天蝎（会有旅行运）、射手（异常幸运）、摩羯（有特别的好事）、水瓶（桃花运变好）、双鱼（解脱了）。 ,18,134,815
24,0,https://m.weibo.cn/status/yiNsO7CWv?mblogid=yiNsO7CWv&luicode=10000011&lfid=1076031645498083,2012/5/12,【2012年5月十二星座踢走霉运秘籍】白羊(帮摩羯按摩）、金牛(为摩羯准备早点)、双子(买护肤品给摩羯)、狮子(为摩羯剪指甲)、处女(逗摩羯笑)、天蝎(听摩羯吩咐)、射手(开车接送摩羯)、天秤(给摩羯付手机费）、巨蟹(送摩羯所需物品)、水瓶(为摩羯沏茶倒水)、双鱼(赞助摩羯逛街资金) 摩羯座(转发踢走霉运) ,20,64,350
24,1,https://m.weibo.cn/status/yiNsp1QdA?mblogid=yiNsp1QdA&luicode=10000011&lfid=1076031645498083,2012/5/12,是的。我很重要。我们每一个人都应该有勇气这样说。我们的地位可能很卑微，我们的身份可能很渺小，但这丝毫不意味着我们不重要。重要并不是伟大的同义词，它是心灵对生命的允诺。--<a href='/n/毕淑敏'>@毕淑敏</a> 《我很重要》 ,42,39,185
24,2,https://m.weibo.cn/status/yinF6dJGP?mblogid=yinF6dJGP&luicode=10000011&lfid=1076031645498083,2012/5/9,人生有千百种滋味，品尝到最后，都只留下了一种滋味，就是无奈。生命中的一切花朵都会凋谢，一切凋谢都不可挽回，对此我们只好接受。我们不得不把人生的一切缺憾随同人生一起接受下来，认识到了这一点，我们心中就会产生一种坦然。当我们坦然于无奈，无奈就成了一种境界，欣然的面对。 ,24,63,182
24,3,https://m.weibo.cn/status/yinC64Rir?mblogid=yinC64Rir&luicode=10000011&lfid=1076031645498083,2012/5/9,【最适合十二星座的“黑色职业”】白羊座（古惑仔）、金牛座（打手）、双子座（间谍）、巨蟹座（好孩子，完全没有从黑潜质）、狮子座（暴走族）、处女座（三只手）；天秤座（卧底）、天蝎座（刺客）、射手座（狙击手）、摩羯座（黑帮老大）、水瓶座（暴发户）、双鱼座（温柔杀手）。潜力怎么样？ ,23,49,198
24,4,https://m.weibo.cn/status/yid019QFj?mblogid=yid019QFj&luicode=10000011&lfid=1076031645498083,2012/5/8,【2012年多接近这些星座可大转运】射手座、双子座、白羊座、双鱼座！ 【2012年多接近这些星座可旺桃花】射手座、双子座、白羊座、狮子座！ 【2012年多接近这些星座可旺财运】射手座、双子座、白羊座、天秤座！ ,14,58,211
24,5,https://m.weibo.cn/status/yi2VOeTZT?mblogid=yi2VOeTZT&luicode=10000011&lfid=1076031645498083,2012/5/7,请对我耐心一点。请你相信我，只要这样我就感到很幸福了。请不要忘记我也有心。我不听你的话是有原因的，请多和我说说话，虽然我不会说人类的语言。--川口晴 / 泽本嘉光《我与狗狗的十个约定》 ,22,32,61
24,6,https://m.weibo.cn/status/yi2nkC3Vm?mblogid=yi2nkC3Vm&luicode=10000011&lfid=1076031645498083,2012/5/7,某大学有一只“听课猫”爱蹭名教授课，学校开玩笑说，若按学时，此喵星人应算博士学位了。爱卖萌，最爱吃小烤肠，对学生拍照司空见惯，外校生都慕名来看它…… ,35,39,97
24,7,https://m.weibo.cn/status/yi2mxyXrk?mblogid=yi2mxyXrk&luicode=10000011&lfid=1076031645498083,2012/5/7,18岁读大学，问你梦想是什么，你说环游世界；22岁读完大学，你说找了工作以后再去；26岁工作稳定，你说买了房以后再说；30岁有车有房，你说等结婚带老婆一起去；35岁有了小孩，你说小孩大一点再去；40岁孩子大了，你说养好了老人再去，最后，你哪也没有去。。。生命不容犹豫，抓住今天，做自己想做的事 ,56,57,236
24,8,https://m.weibo.cn/status/yi2knqYb6?mblogid=yi2knqYb6&luicode=10000011&lfid=1076031645498083,2012/5/7,【女生健康睡眠】女生一旦晚睡早起，生活作息就会严重违背生物钟，易成为慢性失眠。有睡眠问题的女生是男生的1.5倍，有慢性失眠问题的女生是男生的1.3倍。睡不好的女生常有脑中风心血管疾病的患病风险。女生每天最好睡足8小时，不要少于6小时。中午最好休息半小时到1小时。晚上最好10时左右睡觉。 ,24,25,150
24,9,https://m.weibo.cn/status/yi2jjeoiK?mblogid=yi2jjeoiK&luicode=10000011&lfid=1076031645498083,2012/5/7,旅行会让人谦卑，你会知道地球之大，永远有着与你截然不同的人、事、物在地球的彼端发生。见的世面广了，也就不会把自己局限在小格局里，不再愤世嫉俗，与人为敌。所以，旅行永远是最好、最有效的心理治疗。 各位悦友，早安！ ,17,19,68
25,0,https://m.weibo.cn/status/yi2iTwZVq?mblogid=yi2iTwZVq&luicode=10000011&lfid=1076031645498083,2012/5/7,一对企鹅夫妻手牵着手，凝望对方。摄影师Silviu Ghetie在南极半岛的拉可罗港拍摄到了这个有趣的场景。在南极白茫茫的背景下，两位颇有一番“执子之手，与子偕老”的意味！ ,16,21,92
25,1,https://m.weibo.cn/status/yhVcFuFHV?mblogid=yhVcFuFHV&luicode=10000011&lfid=1076031645498083,2012/5/6,年轻时我们会为了黄昏唯美的失落，拿起不安的钢笔高声倾诉消逝的光阴。今天日子业已惊涛拍岸，唯有键盘和芯片在小心周密地计算着代价与利益。是时候该让自己反省，我们的日子需要诗意的滋润和祝福。诗意的生活就在我们身边，每天拿出半小时忘掉功利去路边喝杯廉价的茶，或回家看一本无用的书。 ,16,36,78
25,2,https://m.weibo.cn/status/yhVb7cjtw?mblogid=yhVb7cjtw&luicode=10000011&lfid=1076031645498083,2012/5/6,懒惰是很奇怪的东西，它使你以为那是安逸，是休息，是福气；但实际上它所给你的是无聊，是倦怠，是消沉； 它剥夺你对前途的希望，割断你和别人之间的友情，使你心胸日渐狭窄，对人生也越来越怀疑 ,20,50,192
25,3,https://m.weibo.cn/status/yhV7u2oa8?mblogid=yhV7u2oa8&luicode=10000011&lfid=1076031645498083,2012/5/6,最富有的时候，你的生活也是最贫穷的。吹毛求疵的人即便在天堂也能挑出瑕疵。一个安心的人在哪都可以过自得其乐的生活，抱着振奋乐观的思想，如同居住在皇宫一般。犯不着千辛万苦求新，无论衣服还是朋友。把旧的翻新，回到它们中去。万事万物没有变，是我们在变。--梭罗《瓦尔登湖》 ,30,23,101
25,4,https://m.weibo.cn/status/yhUq8e8j0?mblogid=yhUq8e8j0&luicode=10000011&lfid=1076031645498083,2012/5/6,我们很在乎自己拥有的东西，一旦拥有就舍不得放下。其实你的拥有只是短暂的，那些东西即使再好，和你再密不可分，到最后都会离你而去。所以对待过去，不要过多的追悔，失去的都是永远；对待现在，不要过分的吝啬，付出才是一种最好的拥有；对于未来，不要过量的奢望，属于你的，都在你将要走过的路上。 ,30,58,220
25,5,https://m.weibo.cn/status/yhUpe5yKe?mblogid=yhUpe5yKe&luicode=10000011&lfid=1076031645498083,2012/5/6,其实很多时候，人无法改变命运，就像路边的花灯一样力量薄弱，只能无奈地被流水推着走，流到哪儿是哪儿。与其难过，不如顺其自然，静观两岸风光。--木木《淡定的人生不寂寞》 ,22,29,128
25,6,https://m.weibo.cn/status/yhUola0BP?mblogid=yhUola0BP&luicode=10000011&lfid=1076031645498083,2012/5/6,【能成为男人梦想公主的星座】冠军：天秤座（优雅气质）、亚军：天蝎座（充满神秘）、季军：水瓶座（个性魅力太大）【易成为有钱人的星座】冠军（天蝎座）、亚军（金牛座）、季军（射手座） ,23,41,178
